ticker,sector,market_type,is_tradable
MYRG,Industrials,NASDAQ,1
MYRY,Unknown,NON_TRADABLE,0
MYSE,Communication Services,NASDAQ,1
MYSZ,Information Technology,NASDAQ,1
N.A.,Unknown,NON_TRADABLE,0
NAC,Unknown,NON_TRADABLE,0
NAD,Unknown,NYSE,1
NAGE,Health Care,NASDAQ,1
NAII,Health Care,NASDAQ,1
NAKD,Unknown,NON_TRADABLE,0
NAME,Unknown,NON_TRADABLE,0
NAMS,Health Care,NASDAQ,1
NAN,Unknown,NYSE,1
NANX,Unknown,NON_TRADABLE,0
NAOV,Unknown,NON_TRADABLE,0
NAPA,Unknown,NON_TRADABLE,0
NARI,Unknown,NON_TRADABLE,0
NASB,Unknown,NON_TRADABLE,0
NASD,Unknown,NON_TRADABLE,0
NASDA,Unknown,NON_TRADABLE,0
NASV,Unknown,NON_TRADABLE,0
NATI,Unknown,NON_TRADABLE,0
NATL,Industrials,NYSE,1
NATR,Health Care,NASDAQ,1
NAUH,Unknown,NON_TRADABLE,0
NAUT,Health Care,NASDAQ,1
NAV,Unknown,NON_TRADABLE,0
NAVB,Unknown,OTC,1
NAVG,Unknown,NON_TRADABLE,0
NAVI,Financials,NASDAQ,1
NAVN,Information Technology,NASDAQ,1
NAVR,Unknown,NON_TRADABLE,0
NB,Materials,NASDAQ,1
NBA,Unknown,NON_TRADABLE,0
NBBC,Unknown,NON_TRADABLE,0
NBBK,Financials,NASDAQ,1
NBCB,Unknown,NON_TRADABLE,0
NBCT,Unknown,NON_TRADABLE,0
NBEV,Unknown,NON_TRADABLE,0
NBH,Unknown,AMEX,1
NBHC,Financials,NYSE,1
NBIO,Unknown,OTC,1
NBL,Unknown,NON_TRADABLE,0
NBLX,Unknown,NON_TRADABLE,0
NBN,Materials,NON_TRADABLE,0
NBOH,Unknown,NON_TRADABLE,0
NBR,Energy,NYSE,1
NBRI,Unknown,NON_TRADABLE,0
NBRV,Unknown,NON_TRADABLE,0
NBS,Unknown,NON_TRADABLE,0
NBSE,Unknown,NON_TRADABLE,0
NBTB,Financials,NASDAQ,1
NBTF,Unknown,NON_TRADABLE,0
NBY,Health Care,AMEX,1
NC,Materials,NON_TRADABLE,0
NCAP,Unknown,NON_TRADABLE,0
NCBC,Unknown,NON_TRADABLE,0
NCBS,Unknown,NON_TRADABLE,0
NCFT,Unknown,NON_TRADABLE,0
NCIT,Unknown,NON_TRADABLE,0
NCLH,Industrials,NYSE,1
NCMI,Consumer Discretionary,NASDAQ,1
NCNO,Information Technology,NON_TRADABLE,0
NCOM,Unknown,NON_TRADABLE,0
NCPL,Financials,NASDAQ,1
NCQ,Unknown,NON_TRADABLE,0
NCR,Unknown,NON_TRADABLE,0
NCRA,Consumer Staples,NASDAQ,1
NCS,Unknown,NON_TRADABLE,0
NCSM,Energy,NASDAQ,1
NCT,Unknown,NON_TRADABLE,0
NDAQ,Financials,NASDAQ,1
NDLS,Consumer Discretionary,NASDAQ,1
NDRA,Health Care,NASDAQ,1
NDSN,Industrials,NON_TRADABLE,0
NE,Energy,NYSE,1
NEBC,Unknown,NON_TRADABLE,0
NECB,Financials,NASDAQ,1
NEE,Utilities,NYSE,1
NEFF,Unknown,NON_TRADABLE,0
NEGG,Health Care,NASDAQ,1
NEGY,Unknown,NON_TRADABLE,0
NEM,Materials,NYSE,1
NEN,Real Estate,AMEX,1
NEO,Industrials,NASDAQ,1
NEOG,Health Care,NASDAQ,1
NEON,Information Technology,NON_TRADABLE,0
NEOS,Unknown,NON_TRADABLE,0
NEOT,Unknown,NON_TRADABLE,0
NEP,Unknown,NON_TRADABLE,0
NEPH,Health Care,NASDAQ,1
NERV,Health Care,NON_TRADABLE,0
NES,Unknown,NON_TRADABLE,0
NESC,Unknown,NON_TRADABLE,0
NESR,Energy,NON_TRADABLE,0
NESV,Unknown,NON_TRADABLE,0
NET,Information Technology,NYSE,1
NETC.,Unknown,NON_TRADABLE,0
NETD.,Unknown,NON_TRADABLE,0
NETE,Unknown,NON_TRADABLE,0
NEU,Materials,NYSE,1
NEUP,Health Care,NASDAQ,1
NEWM,Unknown,NON_TRADABLE,0
NEWP,Unknown,NON_TRADABLE,0
NEWR,Unknown,NON_TRADABLE,0
NEWS,Unknown,NON_TRADABLE,0
NEWT,Financials,NASDAQ,1
NEXI,Unknown,OTC,1
NEXT,Utilities,NASDAQ,1
NFBK,Financials,NASDAQ,1
NFE,Utilities,NASDAQ,1
NFG,Utilities,NYSE,1
NFJ,Unknown,NYSE,1
NFLX,Consumer Discretionary,NASDAQ,1
NFTG,Unknown,NON_TRADABLE,0
NFTI,Unknown,NON_TRADABLE,0
NFX,Unknown,NON_TRADABLE,0
NG,Materials,AMEX,1
NGEY,Unknown,NON_TRADABLE,0
NGHC,Unknown,NON_TRADABLE,0
NGHT,Unknown,NON_TRADABLE,0
NGL,Utilities,NYSE,1
NGLD,Unknown,OTC,1
NGLS,Unknown,NON_TRADABLE,0
NGM,Unknown,NON_TRADABLE,0
NGNE,Health Care,NASDAQ,1
NGS,Energy,NYSE,1
NGTF,Unknown,NON_TRADABLE,0
NGVC,Consumer Discretionary,NON_TRADABLE,0
NGVT,Materials,NON_TRADABLE,0
NH,Unknown,NON_TRADABLE,0
NHC,Health Care,AMEX,1
NHI,Real Estate,NYSE,1
NHLD,Unknown,NON_TRADABLE,0
NHMD,Unknown,NON_TRADABLE,0
NHTB,Unknown,NON_TRADABLE,0
NHTC,Industrials,NON_TRADABLE,0
NI,Utilities,NYSE,1
NIC,Financials,NYSE,1
NICK,Unknown,NON_TRADABLE,0
NIHD,Unknown,NON_TRADABLE,0
NIHK,Unknown,OTC,1
NILE,Unknown,NON_TRADABLE,0
NIMU,Unknown,NON_TRADABLE,0
NINE,Unknown,NON_TRADABLE,0
NIOBF,Unknown,NON_TRADABLE,0
NIQ,Information Technology,NYSE,1
NIR,Unknown,NON_TRADABLE,0
NITO,Unknown,NON_TRADABLE,0
NJMC,Unknown,NON_TRADABLE,0
NJMCD,Unknown,NON_TRADABLE,0
NJR,Utilities,NON_TRADABLE,0
NK,Unknown,NON_TRADABLE,0
NKE,Materials,NYSE,1
NKGN,Unknown,OTC,1
NKLA,Unknown,NON_TRADABLE,0
NKSH,Financials,NASDAQ,1
NKTK,Unknown,NON_TRADABLE,0
NKTR,Health Care,NON_TRADABLE,0
NKTX,Health Care,NASDAQ,1
NKX,Unknown,NON_TRADABLE,0
NL,Materials,NYSE,1
NLCP,Unknown,OTC,1
NLN,Unknown,NON_TRADABLE,0
NLNK,Unknown,NON_TRADABLE,0
NLOK,Unknown,NON_TRADABLE,0
NLOP,Real Estate,NYSE,1
NLS,Unknown,NON_TRADABLE,0
NLSN,Unknown,NON_TRADABLE,0
NLST,Unknown,OTC,1
NLTX,Unknown,NON_TRADABLE,0
NLY,Real Estate,NYSE,1
NMBL,Unknown,NON_TRADABLE,0
NMCO,Unknown,NYSE,1
NMGX,Unknown,OTC,1
NMIH,Financials,NON_TRADABLE,0
NMP,Real Estate,NON_TRADABLE,0
NMRA,Health Care,NASDAQ,1
NMRD,Unknown,OTC,1
NMRK,Industrials,NASDAQ,1
NMRX,Unknown,NON_TRADABLE,0
NMTC,Health Care,NASDAQ,1
NMTR,Unknown,NON_TRADABLE,0
NMZ,Unknown,NYSE,1
NN,Health Care,NASDAQ,1
NNBR,Industrials,NASDAQ,1
NNI,Financials,NON_TRADABLE,0
NNN,Real Estate,NON_TRADABLE,0
NNOX,Unknown,NASDAQ,1
NNUP,Unknown,OTC,1
NNUTD,Unknown,NON_TRADABLE,0
NNUTU,Unknown,NON_TRADABLE,0
NNVC,Health Care,NON_TRADABLE,0
NOA,Unknown,NON_TRADABLE,0
NOAC,Unknown,NON_TRADABLE,0
NOC,Health Care,NON_TRADABLE,0
NODK,Financials,NASDAQ,1
NOEMU,Real Estate,NASDAQ,1
NOG,Energy,NYSE,1
NOGN,Unknown,NON_TRADABLE,0
NOR,Unknown,NON_TRADABLE,0
NOSYM,Unknown,NON_TRADABLE,0
NOTE,Consumer Discretionary,NYSE,1
NOTV,Industrials,NASDAQ,1
NOV,Industrials,NYSE,1
NOVA,Unknown,NON_TRADABLE,0
NOVC,Unknown,NON_TRADABLE,0
NOVN,Unknown,NON_TRADABLE,0
NOW,Information Technology,NYSE,1
NP,Financials,NYSE,1
NPAC,Real Estate,NON_TRADABLE,0
NPB,Financials,NYSE,1
NPBC,Unknown,NON_TRADABLE,0
NPCE,Health Care,NASDAQ,1
NPK,Industrials,NON_TRADABLE,0
NPKI,Consumer Discretionary,NYSE,1
NPO,Materials,NYSE,1
NPS,Unknown,NON_TRADABLE,0
NPTN,Unknown,NON_TRADABLE,0
NR,Unknown,NON_TRADABLE,0
NRBO,Unknown,NON_TRADABLE,0
NRBT,Unknown,NON_TRADABLE,0
NRC,Industrials,NASDAQ,1
NRCG,Unknown,NON_TRADABLE,0
NRCIA,Unknown,NON_TRADABLE,0
NRDE,Unknown,OTC,1
NRDS,Information Technology,NASDAQ,1
NRDY,Industrials,NYSE,1
NRE,Unknown,NON_TRADABLE,0
NREF,Real Estate,NYSE,1
NRF,Unknown,NON_TRADABLE,0
NRG,Utilities,NYSE,1
NRGM,Unknown,NON_TRADABLE,0
NRGV,Information Technology,NYSE,1
NRIM,Financials,NASDAQ,1
NRIS,Unknown,NON_TRADABLE,0
NRK,Unknown,NON_TRADABLE,0
NROM,Unknown,NON_TRADABLE,0
NRP,Materials,NYSE,1
NRT,Real Estate,NYSE,1
NRX,Unknown,NON_TRADABLE,0
NRXP,Health Care,NASDAQ,1
NRZ,Unknown,NON_TRADABLE,0
NS,Unknown,NON_TRADABLE,0
NSA,Real Estate,NYSE,1
NSAM,Unknown,NON_TRADABLE,0
NSC,Industrials,NYSE,1
NSCO,Unknown,NON_TRADABLE,0
NSEC,Unknown,NON_TRADABLE,0
NSH,Unknown,NON_TRADABLE,0
NSIT,Consumer Discretionary,NASDAQ,1
NSM,Unknown,NON_TRADABLE,0
NSP,Consumer Discretionary,NYSE,1
NSPH,Unknown,NON_TRADABLE,0
NSPR,Health Care,NASDAQ,1
NSRC,Unknown,NON_TRADABLE,0
NSSI,Unknown,NON_TRADABLE,0
NSSI.,Unknown,NON_TRADABLE,0
NSTG,Unknown,NON_TRADABLE,0
NSTS,Financials,NASDAQ,1
NSYE,Unknown,NON_TRADABLE,0
NSYS,Information Technology,NASDAQ,1
NTAP,Industrials,NASDAQ,1
NTEC,Unknown,NON_TRADABLE,0
NTG,Unknown,NON_TRADABLE,0
NTGN,Unknown,NON_TRADABLE,0
NTGR,Information Technology,NON_TRADABLE,0
NTHI,Health Care,NASDAQ,1
NTIC,Industrials,NASDAQ,1
NTLA,Health Care,NASDAQ,1
NTLS,Unknown,NON_TRADABLE,0
NTN,Unknown,NON_TRADABLE,0
NTNX,Information Technology,NON_TRADABLE,0
NTRA,Health Care,NASDAQ,1
NTRB,Health Care,NASDAQ,1
NTRP,Industrials,NASDAQ,1
NTRS,Financials,NASDAQ,1
NTS,Unknown,NON_TRADABLE,0
NTSK,Information Technology,NASDAQ,1
NTST,Real Estate,NYSE,1
NTWK,Information Technology,NASDAQ,1
NUAN,Unknown,NON_TRADABLE,0
NUE,Materials,NYSE,1
NUGN,Unknown,OTC,1
NUIN,Unknown,NON_TRADABLE,0
NUKK,Unknown,NON_TRADABLE,0
NURO,Unknown,NON_TRADABLE,0
NUS,Industrials,NYSE,1
NUTR,Industrials,NON_TRADABLE,0
NUTX,Consumer Discretionary,NASDAQ,1
NUUU,Unknown,NON_TRADABLE,0
NUVA,Unknown,NON_TRADABLE,0
NUVB,Health Care,NYSE,1
NUVL,Health Care,NASDAQ,1
NUWE,Health Care,NASDAQ,1
NUZE,Unknown,NON_TRADABLE,0
NVAX,Health Care,NASDAQ,1
NVCR,Health Care,NASDAQ,1
NVCT,Health Care,NASDAQ,1
NVDA,Information Technology,NON_TRADABLE,0
NVEC,Information Technology,NASDAQ,1
NVEE,Unknown,NON_TRADABLE,0
NVET,Unknown,NON_TRADABLE,0
NVGI,Unknown,NON_TRADABLE,0
NVIC,Unknown,NON_TRADABLE,0
NVIV,Unknown,NON_TRADABLE,0
NVLN,Unknown,NON_TRADABLE,0
NVLNF,Unknown,NON_TRADABLE,0
NVLS,Unknown,NON_TRADABLE,0
NVMM,Unknown,NON_TRADABLE,0
NVNO,Health Care,NASDAQ,1
NVOS,Unknown,OTC,1
NVR,Industrials,NYSE,1
NVRI,Industrials,NYSE,1
NVRO,Unknown,NON_TRADABLE,0
NVSL,Unknown,NON_TRADABLE,0
NVST,Health Care,NYSE,1
NVT,Industrials,NYSE,1
NVTA,Unknown,NON_TRADABLE,0
NVTL,Unknown,NON_TRADABLE,0
NVTR,Unknown,NON_TRADABLE,0
NVTS,Information Technology,NASDAQ,1
NVUS,Unknown,NON_TRADABLE,0
NVVE,Information Technology,NASDAQ,1
NWAX,Unknown,NON_TRADABLE,0
NWBB,Unknown,NON_TRADABLE,0
NWBI,Financials,NASDAQ,1
NWE,Utilities,NASDAQ,1
NWFL,Financials,NASDAQ,1
NWGI,Unknown,NON_TRADABLE,0
NWHM,Unknown,NON_TRADABLE,0
NWIN,Unknown,NON_TRADABLE,0
NWL,Materials,NASDAQ,1
NWLI,Unknown,NON_TRADABLE,0
NWN,Utilities,NYSE,1
NWPP,Unknown,OTC,1
NWPX,Materials,NON_TRADABLE,0
NWS,Materials,NASDAQ,1
NWTG,Industrials,NASDAQ,1
NWWP,Unknown,NON_TRADABLE,0
NWY,Unknown,NON_TRADABLE,0
NX,Materials,NYSE,1
NXCN,Unknown,NON_TRADABLE,0
NXDT,Real Estate,NYSE,1
NXEO,Unknown,NON_TRADABLE,0
NXFI,Unknown,NON_TRADABLE,0
NXGL,Health Care,NASDAQ,1
NXGN,Unknown,NON_TRADABLE,0
NXL,Health Care,NASDAQ,1
NXPI,Information Technology,NASDAQ,1
NXRT,Real Estate,NYSE,1
NXST,Communication Services,NON_TRADABLE,0
NXT,Health Care,NASDAQ,1
NXTC,Health Care,NON_TRADABLE,0
NXTD,Unknown,NON_TRADABLE,0
NXTM,Unknown,NON_TRADABLE,0
NXXT,Consumer Discretionary,NASDAQ,1
NYC,Real Estate,NYSE,1
NYCB,Unknown,NON_TRADABLE,0
NYLD,Unknown,NON_TRADABLE,0
NYMOX,Unknown,NON_TRADABLE,0
NYMT,Unknown,NON_TRADABLE,0
NYMX,Unknown,NON_TRADABLE,0
NYNY,Unknown,NON_TRADABLE,0
NYRT,Unknown,NON_TRADABLE,0
NYSE,Unknown,NON_TRADABLE,0
NYSE.,Unknown,NON_TRADABLE,0
NYT,Materials,NON_TRADABLE,0
NZF,Unknown,NYSE,1
O,Real Estate,NON_TRADABLE,0
OABC,Unknown,NON_TRADABLE,0
OABI,Industrials,NASDAQ,1
OAK,Unknown,NON_TRADABLE,0
OAK.P,Unknown,NON_TRADABLE,0
OAKR,Unknown,NON_TRADABLE,0
OAKS,Unknown,NON_TRADABLE,0
OAS,Unknown,NON_TRADABLE,0
OB,Unknown,NON_TRADABLE,0
OBCI,Unknown,NON_TRADABLE,0
OBIO,Health Care,NASDAQ,1
OBK,Financials,NYSE,1
OBLG,Unknown,NON_TRADABLE,0
OBLN,Unknown,NON_TRADABLE,0
OBNK,Unknown,NON_TRADABLE,0
OBSV,Unknown,NON_TRADABLE,0
OBT,Financials,NASDAQ,1
OBTX,Unknown,NON_TRADABLE,0
OC,Materials,NON_TRADABLE,0
OCC,Materials,NON_TRADABLE,0
OCEL,Unknown,NON_TRADABLE,0
OCFC,Financials,NASDAQ,1
OCGN,Health Care,NASDAQ,1
OCIP,Unknown,NON_TRADABLE,0
OCIR,Unknown,NON_TRADABLE,0
OCLG,Unknown,NON_TRADABLE,0
OCLR,Unknown,NON_TRADABLE,0
OCLS,Unknown,NON_TRADABLE,0
OCN,Unknown,NON_TRADABLE,0
OCR,Unknown,NON_TRADABLE,0
OCRX,Unknown,NON_TRADABLE,0
OCSI,Unknown,NON_TRADABLE,0
OCSL,Unknown,NON_TRADABLE,0
OCTO,Unknown,NON_TRADABLE,0
OCUL,Health Care,NASDAQ,1
OCUP,Unknown,NON_TRADABLE,0
OCX,Unknown,NON_TRADABLE,0
ODC,Industrials,NYSE,1
ODFL,Industrials,NASDAQ,1
ODP,Unknown,NON_TRADABLE,0
ODT,Unknown,NON_TRADABLE,0
OEC,Materials,NYSE,1
OEDV,Unknown,NON_TRADABLE,0
OEG,Unknown,NON_TRADABLE,0
OESX,Information Technology,NASDAQ,1
OFC,Unknown,NON_TRADABLE,0
OFG,Financials,NYSE,1
OFIX,Health Care,NASDAQ,1
OFLX,Industrials,NASDAQ,1
OFRM,Unknown,NYSE,1
OGE,Utilities,NYSE,1
OGEN,Health Care,AMEX,1
OGEN.,Unknown,NON_TRADABLE,0
OGN,Health Care,NYSE,1
OGS,Utilities,NON_TRADABLE,0
OHI,Real Estate,NYSE,1
OHRP,Unknown,NON_TRADABLE,0
OI,Materials,NYSE,1
OII,Energy,NYSE,1
OILT,Unknown,NON_TRADABLE,0
OIS,Industrials,NYSE,1
OKE,Utilities,NYSE,1
OKLO,Utilities,NYSE,1
OKS,Unknown,NON_TRADABLE,0
OKSB,Unknown,NON_TRADABLE,0
OKUR,Health Care,NASDAQ,1
OKYO,Unknown,NASDAQ,1
OLB,Consumer Discretionary,NASDAQ,1
OLBG,Unknown,NON_TRADABLE,0
OLBK,Unknown,NON_TRADABLE,0
OLED,Information Technology,NASDAQ,1
OLLI,Consumer Discretionary,NASDAQ,1
OLMA,Health Care,NASDAQ,1
OLN,Materials,NYSE,1
OLO,Unknown,NON_TRADABLE,0
OLP,Real Estate,NON_TRADABLE,0
OLPX,Materials,NASDAQ,1
OM,Health Care,NASDAQ,1
OMAG,Unknown,NON_TRADABLE,0
OMAM,Unknown,NON_TRADABLE,0
OMCC,Unknown,NON_TRADABLE,0
OMCL,Industrials,NASDAQ,1
OMCM,Unknown,NON_TRADABLE,0
OME,Unknown,NON_TRADABLE,0
OMED,Unknown,NON_TRADABLE,0
OMEG,Unknown,NON_TRADABLE,0
OMER,Health Care,NASDAQ,1
OMEX,Industrials,NASDAQ,1
OMF,Financials,NYSE,1
OMG,Unknown,NON_TRADABLE,0
OMGA,Unknown,NON_TRADABLE,0
OMI,Unknown,NON_TRADABLE,0
OMIC,Unknown,NON_TRADABLE,0
OMN,Unknown,NON_TRADABLE,0
OMNT,Unknown,NON_TRADABLE,0
OMP,Unknown,NON_TRADABLE,0
OMTH,Unknown,NON_TRADABLE,0
OMTK,Unknown,OTC,1
ON,Information Technology,NASDAQ,1
ONB,Financials,NASDAQ,1
ONCE,Unknown,NON_TRADABLE,0
ONCR,Unknown,NON_TRADABLE,0
ONCS,Unknown,NON_TRADABLE,0
ONCT,Unknown,NON_TRADABLE,0
ONCY,Unknown,NASDAQ,1
ONDK,Unknown,NON_TRADABLE,0
ONDR,Unknown,NON_TRADABLE,0
ONDS,Information Technology,NASDAQ,1
ONE,Unknown,NON_TRADABLE,0
ONEW,Consumer Discretionary,NASDAQ,1
ONFC,Unknown,NON_TRADABLE,0
ONFO,Information Technology,NASDAQ,1
ONFOW,Information Technology,NASDAQ,1
ONL,Real Estate,NYSE,1
ONNN,Unknown,NON_TRADABLE,0
ONTF,Information Technology,NYSE,1
ONTX,Unknown,NON_TRADABLE,0
ONTY,Unknown,NON_TRADABLE,0
ONVI,Unknown,NON_TRADABLE,0
ONVO,Unknown,NON_TRADABLE,0
OOMA,Information Technology,NYSE,1
OPAD,Real Estate,NYSE,1
OPAL,Utilities,NASDAQ,1
OPBK,Financials,NASDAQ,1
OPCH,Health Care,NASDAQ,1
OPCO,Unknown,NON_TRADABLE,0
OPEN,Real Estate,NASDAQ,1
OPFI,Financials,NYSE,1
OPGN,Unknown,OTC,1
OPHC,Financials,AMEX,1
OPHT,Unknown,NON_TRADABLE,0
OPI,Unknown,NON_TRADABLE,0
OPK,Health Care,NASDAQ,1
OPNT,Unknown,NON_TRADABLE,0
OPOF,Unknown,NON_TRADABLE,0
OPRT,Financials,NASDAQ,1
OPRX,Consumer Discretionary,NASDAQ,1
OPTI,Unknown,NON_TRADABLE,0
OPTN,Unknown,NON_TRADABLE,0
OPTT,Utilities,AMEX,1
OPXA,Unknown,NON_TRADABLE,0
OPXS,Health Care,NASDAQ,1
OPY,Financials,NON_TRADABLE,0
ORA,Utilities,NON_TRADABLE,0
ORBC,Unknown,NON_TRADABLE,0
ORBT,Unknown,NON_TRADABLE,0
ORC,Real Estate,NYSE,1
ORCC,Unknown,NON_TRADABLE,0
ORCL,Information Technology,NYSE,1
OREX,Unknown,NON_TRADABLE,0
ORGN,Materials,NASDAQ,1
ORGO,Health Care,NASDAQ,1
ORI,Financials,NYSE,1
ORIC,Health Care,NASDAQ,1
ORIT,Unknown,NON_TRADABLE,0
ORLY,Consumer Discretionary,NASDAQ,1
ORM,Unknown,NON_TRADABLE,0
ORMP,Health Care,NASDAQ,1
ORN,Industrials,NYSE,1
ORRF,Financials,NASDAQ,1
ORTX,Unknown,NON_TRADABLE,0
OSAT,Unknown,NON_TRADABLE,0
OSBC,Financials,NASDAQ,1
OSCR,Financials,NYSE,1
OSG,Financials,NYSE,1
OSGIQ,Unknown,NON_TRADABLE,0
OSHC,Unknown,NON_TRADABLE,0
OSIR,Unknown,NON_TRADABLE,0
OSIS,Information Technology,NON_TRADABLE,0
OSK,Consumer Discretionary,NON_TRADABLE,0
OSMT,Unknown,NON_TRADABLE,0
OSPN,Information Technology,NASDAQ,1
OSS,Industrials,NASDAQ,1
OSTK,Unknown,NON_TRADABLE,0
OSTO,Unknown,NON_TRADABLE,0
OSUR,Health Care,NASDAQ,1
OSW,Consumer Discretionary,NASDAQ,1
OTCQX,Unknown,NON_TRADABLE,0
OTEL,Unknown,NON_TRADABLE,0
OTH,Industrials,AMEX,1
OTIC,Unknown,NON_TRADABLE,0
OTIS,Information Technology,NON_TRADABLE,0
OTIV,Unknown,NON_TRADABLE,0
OTIVF,Unknown,NON_TRADABLE,0
OTLC,Unknown,OTC,1
OTLK,Health Care,NASDAQ,1
OTMO,Unknown,NON_TRADABLE,0
OTRK,Unknown,NON_TRADABLE,0
OTTR,Utilities,NON_TRADABLE,0
OTTW,Unknown,NON_TRADABLE,0
OUST,Industrials,NASDAQ,1
OUT,Real Estate,NYSE,1
OUTR,Unknown,NON_TRADABLE,0
OVAS,Unknown,NON_TRADABLE,0
OVBC,Financials,NASDAQ,1
OVID,Health Care,NASDAQ,1
OVLY,Financials,NASDAQ,1
OVSC,Unknown,NON_TRADABLE,0
OVT,Unknown,NON_TRADABLE,0
OVTZ,Unknown,NON_TRADABLE,0
OVV,Energy,NYSE,1
OWL,Financials,NYSE,1
OWLT,Health Care,NYSE,1
OXBR,Financials,NASDAQ,1
OXBRU,Unknown,NON_TRADABLE,0
OXFD,Unknown,NON_TRADABLE,0
OXGN,Unknown,NON_TRADABLE,0
OXM,Consumer Discretionary,NYSE,1
OXY,Energy,NYSE,1
OXYS,Unknown,NON_TRADABLE,0
OYSE,Real Estate,NON_TRADABLE,0
OYST,Unknown,NON_TRADABLE,0
OZM,Unknown,NON_TRADABLE,0
OZRK,Unknown,NON_TRADABLE,0
P,Unknown,NON_TRADABLE,0
PAA,Industrials,NASDAQ,1
PAAC,Unknown,NON_TRADABLE,0
PACB,Health Care,NASDAQ,1
PACD,Unknown,NON_TRADABLE,0
PACE,Unknown,NON_TRADABLE,0
PACK,Materials,NYSE,1
PACQ,Unknown,NON_TRADABLE,0
PACS,Health Care,NON_TRADABLE,0
PACW,Unknown,NON_TRADABLE,0
PAG,Consumer Discretionary,NON_TRADABLE,0
PAGP,Industrials,NASDAQ,1
PAH,Unknown,NON_TRADABLE,0
PAHC,Health Care,NASDAQ,1
PAL,Industrials,NASDAQ,1
PALI,Health Care,NASDAQ,1
PALO,Unknown,NON_TRADABLE,0
PALOU,Unknown,NASDAQ,1
PALT,Unknown,NON_TRADABLE,0
PAMT,Industrials,NASDAQ,1
PANA,Unknown,NON_TRADABLE,0
PAND,Unknown,NON_TRADABLE,0
PANL,Industrials,NASDAQ,1
PANW,Industrials,NON_TRADABLE,0
PAOS,Unknown,NON_TRADABLE,0
PAPL,Financials,AMEX,1
PAR,Industrials,NON_TRADABLE,0
PARA,Unknown,NON_TRADABLE,0
PARAA,Unknown,NON_TRADABLE,0
PARI,Unknown,NON_TRADABLE,0
PARK,Unknown,NASDAQ,1
PARR,Energy,NYSE,1
PASG,Health Care,NASDAQ,1
PATI,Unknown,NON_TRADABLE,0
PATK,Consumer Discretionary,NASDAQ,1
PATR,Unknown,NON_TRADABLE,0
PAVM,Health Care,NASDAQ,1
PAY,Consumer Discretionary,NYSE,1
PAYC,Information Technology,NYSE,1
PAYM,Industrials,NON_TRADABLE,0
PAYS,Consumer Discretionary,NASDAQ,1
PAYX,Industrials,NASDAQ,1
PB,Financials,NYSE,1
PBB,Unknown,NON_TRADABLE,0
PBBI,Unknown,NON_TRADABLE,0
PBBK,Unknown,NON_TRADABLE,0
PBCT,Unknown,NON_TRADABLE,0
PBF,Energy,NYSE,1
PBFS,Financials,NASDAQ,1
PBFX,Unknown,NON_TRADABLE,0
PBH,Health Care,NON_TRADABLE,0
PBHC,Financials,NASDAQ,1
PBI,Industrials,NYSE,1
PBIB,Unknown,NON_TRADABLE,0
PBIO,Unknown,NON_TRADABLE,0
PBIP,Unknown,NON_TRADABLE,0
PBLA,Unknown,OTC,1
PBNC,Unknown,NON_TRADABLE,0
PBPB,Unknown,NON_TRADABLE,0
PBSK,Unknown,NON_TRADABLE,0
PBTH,Unknown,NON_TRADABLE,0
PBY,Unknown,NON_TRADABLE,0
PBYI,Health Care,NON_TRADABLE,0
PCAR,Consumer Discretionary,NASDAQ,1
PCB,Financials,NASDAQ,1
PCBK,Unknown,NON_TRADABLE,0
PCG,Utilities,NYSE,1
PCH,Unknown,NON_TRADABLE,0
PCK,Unknown,NON_TRADABLE,0
PCLN,Industrials,NON_TRADABLE,0
PCMI,Unknown,NON_TRADABLE,0
PCN,Unknown,NON_TRADABLE,0
PCO,Unknown,NON_TRADABLE,0
PCOR,Information Technology,NYSE,1
PCP,Unknown,NON_TRADABLE,0
PCPL,Unknown,NON_TRADABLE,0
PCQ,Unknown,NYSE,1
PCRX,Health Care,NASDAQ,1
PCSA,Health Care,NASDAQ,1
PCSB,Unknown,NON_TRADABLE,0
PCSV,Unknown,NON_TRADABLE,0
PCT,Materials,NASDAQ,1
PCTI,Unknown,NON_TRADABLE,0
PCTY,Information Technology,NON_TRADABLE,0
PCVX,Health Care,NON_TRADABLE,0
PCYG,Unknown,NON_TRADABLE,0
PCYN,Unknown,NON_TRADABLE,0
PCYO,Utilities,NON_TRADABLE,0
PDCE,Unknown,NON_TRADABLE,0
PDCO,Unknown,NON_TRADABLE,0
PDEX,Health Care,NASDAQ,1
PDFS,Information Technology,NASDAQ,1
PDII,Unknown,NON_TRADABLE,0
PDLB,Financials,NASDAQ,1
PDLI,Unknown,NON_TRADABLE,0
PDM,Real Estate,NYSE,1
PDO,Unknown,NON_TRADABLE,0
PDSB,Health Care,NASDAQ,1
PDVW,Unknown,NON_TRADABLE,0
PDYN,Information Technology,NASDAQ,1
PE,Unknown,NON_TRADABLE,0
PEAK,Unknown,NON_TRADABLE,0
PEB,Real Estate,NYSE,1
PEBK,Financials,NASDAQ,1
PEBO,Financials,NASDAQ,1
PECO,Real Estate,NASDAQ,1
PED,Energy,AMEX,1
PEDX,Unknown,NON_TRADABLE,0
PEER,Unknown,NON_TRADABLE,0
PEG,Utilities,NON_TRADABLE,0
PEGA,Information Technology,NASDAQ,1
PEGI,Unknown,NON_TRADABLE,0
