decile_score_threshold,raw_pred_mean4_cutoff,val_n_trades,val_return_pct,val_max_drawdown_pct,val_win_rate_pct,val_mean_trade_ret_pct,val_std_trade_ret_pct,val_sharpe_trade,val_sortino_trade,val_cvar5_trade_ret_pct,val_objective_val,test_n_trades,test_return_pct,test_max_drawdown_pct,test_win_rate_pct,test_mean_trade_ret_pct,test_std_trade_ret_pct,test_sharpe_trade,test_sortino_trade,test_cvar5_trade_ret_pct,test_objective_val
0.055,-0.02745109604541381,588,622.1757781699763,-22.05845670873551,52.21088435374149,1.5019312993197278,7.050993084614792,0.21300989538579032,0.41309724292733385,-12.072750000000001,611.1465498156085,644,749.0932386274519,-14.928781747740283,53.881987577639755,1.7587510931677015,7.467202798604173,0.23553010954737438,0.48964991212613723,-11.718145454545455,741.6288477535818
0.06,-0.02326706382406031,588,622.1757781699763,-22.05845670873551,52.21088435374149,1.5019312993197278,7.050993084614792,0.21300989538579032,0.41309724292733385,-12.072750000000001,611.1465498156085,644,749.0932386274519,-14.928781747740283,53.881987577639755,1.7587510931677015,7.467202798604173,0.23553010954737438,0.48964991212613723,-11.718145454545455,741.6288477535818
0.065,-0.010787894834176939,588,622.1757781699763,-22.05845670873551,52.21088435374149,1.5019312993197278,7.050993084614792,0.21300989538579032,0.41309724292733385,-12.072750000000001,611.1465498156085,644,749.0932386274519,-14.928781747740283,53.881987577639755,1.7587510931677015,7.467202798604173,0.23553010954737438,0.48964991212613723,-11.718145454545455,741.6288477535818
0.07,-0.00037774611425754465,588,622.1757781699763,-22.05845670873551,52.21088435374149,1.5019312993197278,7.050993084614792,0.21300989538579032,0.41309724292733385,-12.072750000000001,611.1465498156085,644,749.0932386274519,-14.928781747740283,53.881987577639755,1.7587510931677015,7.467202798604173,0.23553010954737438,0.48964991212613723,-11.718145454545455,741.6288477535818
0.075,0.008240635323413207,595,629.3468663931078,-22.05845670873554,51.932773109243705,1.5036868974789912,7.050381016084551,0.21327739508666552,0.41432312372232943,-12.072750000000001,618.31763803874,644,749.0932386274519,-14.928781747740283,53.881987577639755,1.7587510931677015,7.467202798604173,0.23553010954737438,0.48964991212613723,-11.718145454545455,741.6288477535818
0.08,0.016762619710450462,595,629.3468663931078,-22.05845670873554,51.932773109243705,1.5036868974789912,7.050381016084551,0.21327739508666552,0.41432312372232943,-12.072750000000001,618.31763803874,644,749.0932386274519,-14.928781747740283,53.881987577639755,1.7587510931677015,7.467202798604173,0.23553010954737438,0.48964991212613723,-11.718145454545455,741.6288477535818
0.085,0.023002287147972224,595,629.3468663931078,-22.05845670873554,51.932773109243705,1.5036868974789912,7.050381016084551,0.21327739508666552,0.41432312372232943,-12.072750000000001,618.31763803874,644,749.0932386274519,-14.928781747740283,53.881987577639755,1.7587510931677015,7.467202798604173,0.23553010954737438,0.48964991212613723,-11.718145454545455,741.6288477535818
0.09,0.02903250637215182,595,629.3468663931078,-22.05845670873554,51.932773109243705,1.5036868974789912,7.050381016084551,0.21327739508666552,0.41432312372232943,-12.072750000000001,618.31763803874,644,749.0932386274519,-14.928781747740283,53.881987577639755,1.7587510931677015,7.467202798604173,0.23553010954737438,0.48964991212613723,-11.718145454545455,741.6288477535818
0.095,0.034893791713149734,595,629.3468663931078,-22.05845670873554,51.932773109243705,1.5036868974789912,7.050381016084551,0.21327739508666552,0.41432312372232943,-12.072750000000001,618.31763803874,644,749.0932386274519,-14.928781747740283,53.881987577639755,1.7587510931677015,7.467202798604173,0.23553010954737438,0.48964991212613723,-11.718145454545455,741.6288477535818
0.1,0.04200653433694244,594,640.989114512089,-22.05845670873554,52.18855218855219,1.4816853602693603,7.034760912063711,0.21062341404218304,0.409016157572725,-12.072750000000001,629.9598861577213,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
0.105,0.04696181782568479,593,646.3302204634692,-22.05845670873554,52.1079258010118,1.4928630758853285,7.039560237197756,0.2120676612719197,0.41120730959766993,-12.072750000000001,635.3009921091015,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
