event_key,ticker,trade_date,buy_price,pred_mean4,estimated_decile_score,prev_close_day,prev_close,trade_open,overnight_gap_pct,buy_open_slippage_pct,tplus2_close_day,tplus2_close,return_from_buyprice_to_tplus2_close_pct
YAYO|2022-04-05,YAYO,2022-04-05,0.3625,0.7635907185555612,0.9115786156480116,2022-04-04,0.428,0.4289,0.21028037383177267,-15.481464210771744,2022-04-07,0.37625,3.7931034482758585
PLX|2022-04-11,PLX,2022-04-11,1.4,0.7340170574314595,0.904413247046582,2022-04-08,1.5,1.5,0.0,-6.666666666666677,2022-04-13,1.34,-4.2857142857142705
SHMP|2022-04-18,SHMP,2022-04-18,0.2,1.1613048872825813,0.9622703042096524,2022-04-14,0.2103,0.21,-0.14265335235378318,-4.761904761904756,2022-04-20,0.24,19.999999999999996
VAXX|2022-04-25,VAXX,2022-04-25,3.54,0.7255479168105918,0.902164507534482,2022-04-22,3.2,3.13,-2.187500000000009,13.09904153354633,2022-04-27,3.61,1.9774011299434902
FNGR|2022-04-26,FNGR,2022-04-26,1.97,0.9662641713020662,0.9446449322478828,2022-04-25,2.1,2.03,-3.3333333333333437,-2.9556650246305383,2022-04-28,1.96,-0.5076142131979711
PZG|2022-04-26,PZG,2022-04-26,0.586,0.8192945998315038,0.9250506142605572,2022-04-25,0.5774,0.6,3.9140976792518156,-2.3333333333333317,2022-04-28,0.577,-1.5358361774744034
SCYX|2022-04-26,SCYX,2022-04-26,2.35,0.9492937139838266,0.9431998569930486,2022-04-25,2.4,2.39,-0.4166666666666541,-1.673640167364021,2022-04-28,2.58,9.787234042553195
BIOF|2022-04-27,BIOF,2022-04-27,0.1745,1.2504430249661775,0.9690957749003016,2022-04-26,0.1935,0.178,-8.010335917312672,-1.96629213483146,2022-04-29,0.1945,11.461318051575953
BIOF|2022-05-02,BIOF,2022-05-02,0.1745,0.99328624059429,0.9475781546417896,2022-04-29,0.1945,0.1945,0.0,-10.282776349614409,2022-05-04,0.17435,-0.08595988538681043
AWRE|2022-05-04,AWRE,2022-05-04,2.71,0.7113433735017907,0.8982573944027692,2022-05-03,2.67,2.68,0.3745318352059934,1.1194029850746245,2022-05-06,2.67,-1.4760147601476037
UEEC|2022-05-04,UEEC,2022-05-04,0.588,1.11479991687513,0.9590232346297392,2022-05-03,0.55,0.58,5.454545454545445,1.379310344827589,2022-05-06,0.55,-6.462585034013591
CMPX|2022-05-10,CMPX,2022-05-10,1.595,0.8406698411225562,0.9287543144452306,2022-05-09,1.64,1.55,-5.487804878048774,2.9032258064516148,2022-05-12,2.3,44.20062695924764
